daytime,damping,is_reference,rank_spearman,rank_kendall,core_i_jaccard,top10_jaccard,top10_mean_rank_shift,top20_jaccard,top20_mean_rank_shift
0.15,0.5,False,0.9947500403759107,0.9483968580994078,0.6842105263157895,1.0,1.0,0.7391304347826086,3.7
0.15,0.55,False,0.9939850805553979,0.9444050991501416,0.6842105263157895,0.8181818181818182,1.1,0.7391304347826086,4.05
0.15,0.6,False,0.9931011754846202,0.9391900592325523,0.6842105263157895,0.8181818181818182,1.0,0.7391304347826086,4.4
0.15,0.65,False,0.9918017804685354,0.9332024208086531,0.6842105263157895,0.8181818181818182,1.0,0.7391304347826086,4.7
0.15,0.7,False,0.9902669502437833,0.9258305433942827,0.6842105263157895,0.8181818181818182,1.5,0.7391304347826086,5.15
0.15,0.75,False,0.9880787395731939,0.916494978109709,0.6842105263157895,0.6666666666666666,1.7,0.7391304347826086,5.45
0.15,0.8,False,0.9848189304093901,0.9041655936131857,0.5789473684210527,0.6666666666666666,2.2,0.6666666666666666,5.95
0.15,0.85,False,0.9799380829954125,0.8870396600566572,0.5263157894736842,0.6666666666666666,2.5,0.6,6.55
0.15,0.9,False,0.9706450761031353,0.8610932268864281,0.5,0.5384615384615384,2.8,0.6,7.6
0.15,0.95,False,0.9503711855676855,0.8153167653875869,0.47368421052631576,0.5384615384615384,3.4,0.6,9.2
0.15,1.0,False,0.7415119701965758,0.5555832763449009,0.24,0.3333333333333333,17.8,0.25,38.4
0.2,0.05,False,0.9974459508417832,0.9653618336337884,0.7647058823529411,1.0,0.6,0.7391304347826086,2.55
0.2,0.1,False,0.9973237318690338,0.9643960855009014,0.7647058823529411,1.0,0.6,0.7391304347826086,2.7
0.2,0.15,False,0.9972026041371123,0.9635912953901623,0.7647058823529411,1.0,0.6,0.7391304347826086,2.7
0.2,0.2,False,0.9970593787784214,0.9627221220705641,0.7647058823529411,1.0,0.8,0.7391304347826086,2.8
0.2,0.25,False,0.9968790512315744,0.9615954159155293,0.7647058823529411,1.0,0.8,0.7391304347826086,2.95
0.2,0.3,False,0.996612515659306,0.9600180272984805,0.7222222222222222,1.0,0.8,0.7391304347826086,2.95
0.2,0.35,False,0.9964253678572832,0.9586015967035797,0.7222222222222222,1.0,0.8,0.7391304347826086,3.1
0.2,0.4,False,0.9961230941478939,0.9564125676023693,0.7222222222222222,1.0,0.8,0.7391304347826086,3.25
0.2,0.45,False,0.9957258824864578,0.9542879217100181,0.7222222222222222,1.0,0.8,0.7391304347826086,3.4
0.2,0.5,False,0.9954069673544393,0.9523242338398146,0.6842105263157895,1.0,0.8,0.7391304347826086,3.5
0.2,0.55,False,0.9948646206628634,0.9486543909348443,0.6842105263157895,1.0,0.8,0.7391304347826086,3.6
0.2,0.6,False,0.994275623425885,0.9450811228431626,0.6842105263157895,0.8181818181818182,1.1,0.7391304347826086,3.95
0.2,0.65,False,0.9934929309419155,0.9406708730363122,0.6842105263157895,0.8181818181818182,1.0,0.7391304347826086,4.05
0.2,0.7,False,0.9923182101904434,0.9346510430079835,0.6842105263157895,0.8181818181818182,1.0,0.7391304347826086,4.5
0.2,0.75,False,0.9906644347154263,0.9270538243626063,0.6842105263157895,0.8181818181818182,1.3,0.7391304347826086,5.0
0.2,0.8,False,0.9884396674770949,0.9169778521761525,0.631578947368421,0.6666666666666666,1.7,0.7391304347826086,5.25
0.2,0.85,False,0.9847981968336558,0.9027491630182849,0.5789473684210527,0.6666666666666666,2.1,0.6666666666666666,5.8
0.2,0.9,False,0.9788454781162564,0.8825650270409477,0.5263157894736842,0.6666666666666666,2.3,0.6,6.35
0.2,0.95,False,0.9656553774165529,0.8481843935101726,0.5,0.5384615384615384,2.9,0.6,7.5
0.2,1.0,False,0.8006602280270649,0.614172467928626,0.2692307692307692,0.3333333333333333,14.1,0.25,27.85
0.25,0.05,False,0.9974833258401464,0.9655549832603658,0.7647058823529411,1.0,0.6,0.7391304347826086,2.45
0.25,0.1,False,0.997397936245346,0.9650077259850631,0.7647058823529411,1.0,0.6,0.7391304347826086,2.65
0.25,0.15,False,0.9973150019424087,0.9641385526654649,0.7647058823529411,1.0,0.6,0.7391304347826086,2.7
0.25,0.2,False,0.9971968751227647,0.9633981457635848,0.7647058823529411,1.0,0.6,0.7391304347826086,2.7
0.25,0.25,False,0.9970882966603666,0.9628508884882824,0.7647058823529411,1.0,0.8,0.7391304347826086,2.8
0.25,0.3,False,0.9969491634547812,0.9618851403553954,0.7647058823529411,1.0,0.8,0.7391304347826086,2.95
0.25,0.35,False,0.996756832258825,0.9606296677826424,0.7222222222222222,1.0,0.8,0.7391304347826086,2.95
0.25,0.4,False,0.9965691388363882,0.9592776203966006,0.7222222222222222,1.0,0.8,0.7391304347826086,3.0
0.25,0.45,False,0.9963353404889631,0.9576358485706928,0.7222222222222222,1.0,0.8,0.7391304347826086,3.1
0.25,0.5,False,0.9960319755387457,0.9556721607004893,0.7222222222222222,1.0,0.8,0.7391304347826086,3.25
0.25,0.55,False,0.9957250640558365,0.9537084728302859,0.7222222222222222,1.0,0.8,0.7391304347826086,3.4
0.25,0.6,False,0.995285566812311,0.9504893123873295,0.6842105263157895,1.0,0.8,0.7391304347826086,3.45
0.25,0.65,False,0.9946872940282937,0.9469482359000773,0.6842105263157895,1.0,0.8,0.7391304347826086,3.6
0.25,0.7,False,0.9940150896781712,0.9428920937419522,0.6842105263157895,0.8181818181818182,1.0,0.7391304347826086,3.9
0.25,0.75,False,0.9930831700109561,0.9374195209889261,0.6842105263157895,0.8181818181818182,1.0,0.7391304347826086,4.0
0.25,0.8,False,0.9914809556650677,0.9297257275302602,0.6842105263157895,0.8181818181818182,1.3,0.7391304347826086,4.7
0.25,0.85,False,0.989254278755287,0.9197463301570951,0.631578947368421,0.6666666666666666,1.6,0.7391304347826086,5.05
0.25,0.9,False,0.9850311767504596,0.9026847798094257,0.631578947368421,0.6666666666666666,1.9,0.6666666666666666,5.35
0.25,0.95,False,0.9770940365871225,0.8769958794746331,0.5263157894736842,0.6666666666666666,2.2,0.6,6.1
0.25,1.0,False,0.8437233221437966,0.663651362139717,0.28,0.3333333333333333,12.0,0.25,21.5
0.3,0.05,False,0.9975242473712009,0.9658447077002318,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.3,0.1,False,0.9974514070459239,0.9653940252382179,0.7647058823529411,1.0,0.6,0.7391304347826086,2.55
0.3,0.15,False,0.9974211251129435,0.9650721091939223,0.7647058823529411,1.0,0.6,0.7391304347826086,2.6
0.3,0.2,False,0.9973466479264241,0.9643317022920422,0.7647058823529411,1.0,0.6,0.7391304347826086,2.65
0.3,0.25,False,0.9972768085134245,0.9637844450167398,0.7647058823529411,1.0,0.6,0.7391304347826086,2.7
0.3,0.3,False,0.9971701397224756,0.9631728045325779,0.7647058823529411,1.0,0.8,0.7391304347826086,2.8
0.3,0.35,False,0.9971133951994134,0.9628186968838527,0.7647058823529411,1.0,0.8,0.7391304347826086,2.75
0.3,0.4,False,0.9969772629061054,0.9619173319598249,0.7222222222222222,1.0,0.8,0.7391304347826086,2.9
0.3,0.45,False,0.9968866899173713,0.9610159670357972,0.7222222222222222,1.0,0.8,0.7391304347826086,2.95
0.3,0.5,False,0.9967336433912275,0.9597926860674736,0.7222222222222222,1.0,0.8,0.7391304347826086,2.95
0.3,0.55,False,0.9965500421218961,0.9581509142415658,0.7222222222222222,1.0,0.8,0.7391304347826086,3.0
0.3,0.6,False,0.9962635914045145,0.9562838011846512,0.7222222222222222,1.0,0.8,0.7391304347826086,3.05
0.3,0.65,False,0.9959018450699922,0.953998197270152,0.6842105263157895,1.0,0.8,0.7391304347826086,3.25
0.3,0.7,False,0.9954156972810644,0.9505536955961885,0.6842105263157895,1.0,0.8,0.7391304347826086,3.4
0.3,0.75,False,0.9948760786915587,0.9467872778779295,0.6842105263157895,1.0,0.8,0.7391304347826086,3.45
0.3,0.8,False,0.9940429163192884,0.9418297707957766,0.6842105263157895,0.8181818181818182,1.0,0.7391304347826086,3.7
0.3,0.85,False,0.992730699223473,0.9347798094257018,0.631578947368421,0.8181818181818182,1.2,0.7391304347826086,4.1
0.3,0.9,False,0.9904658288847084,0.9235771310842134,0.631578947368421,0.6666666666666666,1.6,0.7391304347826086,4.5
0.3,0.95,False,0.9857925900382808,0.904809425701777,0.631578947368421,0.6666666666666666,1.6,0.6666666666666666,4.75
0.3,1.0,False,0.8733464204945428,0.7043418776132491,0.28,0.3333333333333333,11.3,0.25,18.4
0.35,0.05,False,0.9975908130617163,0.966198815348957,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.35,0.1,False,0.997588084959646,0.9660056657223797,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.35,0.15,False,0.9975638048512202,0.9658768993046614,0.7647058823529411,1.0,0.6,0.8181818181818182,2.4
0.35,0.2,False,0.9975550749245954,0.9657803244913727,0.7647058823529411,1.0,0.6,0.8181818181818182,2.45
0.35,0.25,False,0.9975095156200213,0.96523306721607,0.7647058823529411,1.0,0.6,0.8181818181818182,2.5
0.35,0.3,False,0.9974715950012439,0.9648789595673448,0.7647058823529411,1.0,0.6,0.8181818181818182,2.5
0.35,0.35,False,0.9974475877030253,0.9646536183363379,0.7647058823529411,1.0,0.6,0.8181818181818182,2.5
0.35,0.4,False,0.9974028468290725,0.9642995106876127,0.7647058823529411,1.0,0.6,0.8181818181818182,2.55
0.35,0.45,False,0.9973687455531937,0.963913211434458,0.7647058823529411,1.0,0.8,0.8181818181818182,2.65
0.35,0.5,False,0.997289903403362,0.9632049961370076,0.7222222222222222,1.0,0.8,0.8181818181818182,2.6
0.35,0.55,False,0.9972301579680224,0.9626899304661345,0.7222222222222222,1.0,0.8,0.8181818181818182,2.6
0.35,0.6,False,0.9971398577894954,0.9618207571465363,0.7222222222222222,1.0,0.8,0.8181818181818182,2.65
0.35,0.65,False,0.9970340074291676,0.960500901364924,0.7222222222222222,1.0,0.8,0.8181818181818182,2.75
0.35,0.7,False,0.9968607729477035,0.9590200875611641,0.7222222222222222,1.0,0.8,0.8181818181818182,2.75
0.35,0.75,False,0.9965893267917083,0.9571207828998197,0.7222222222222222,1.0,0.8,0.8181818181818182,2.75
0.35,0.8,False,0.996151739219632,0.9536762812258563,0.7222222222222222,1.0,0.8,0.8181818181818182,2.85
0.35,0.85,False,0.9955491014723022,0.9493947978367242,0.7222222222222222,0.8181818181818182,0.9,0.8181818181818182,3.0
