daytime,damping,flu_pearson,flu_pearson_p,flu_spearman,flu_spearman_p,ev_pearson,ev_pearson_p,ev_spearman,ev_spearman_p,sars_pearson,sars_pearson_p,sars_spearman,sars_spearman_p
0.2,0.05,0.46736194781794405,1.4830793966799044e-20,0.3959055309017865,1.0743259992419577e-14,0.6060689569867579,8.958230768265944e-37,0.4215063590579394,1.2287716983442766e-16,0.2636006957027809,5.055964996821495e-07,0.2671840592416219,3.4865016868623143e-07
0.2,0.1,0.4684925494445156,1.1665077158634753e-20,0.39620295824075563,1.0221708896935297e-14,0.6072252572061245,6.056318522808743e-37,0.42170008392506025,1.186139755053495e-16,0.2645896506735432,4.5655367524766104e-07,0.26707064270845887,3.528052056779027e-07
0.2,0.15,0.46969857809419646,9.020418806104798e-21,0.39646643396838954,9.780473379386377e-15,0.6084543322296049,3.9877598050382455e-37,0.42216585090095654,1.0894946464404992e-16,0.2656496352995827,4.090700408497869e-07,0.2670734530296346,3.527016764139262e-07
0.2,0.2,0.47098882165862677,6.843500574568493e-21,0.39692758663970634,9.052683437514387e-15,0.6097641862011758,2.549458183482811e-37,0.4226902179256262,9.899242837335692e-17,0.26678955458561515,3.6330906601644974e-07,0.26741731589920686,3.402520953926812e-07
0.2,0.25,0.47237364726833303,5.0812507887620036e-21,0.3973971570658995,8.366195342927392e-15,0.6111642052545545,1.5768486683151867e-37,0.42303078762084934,9.300994685684e-17,0.2680200264137727,3.194429273345966e-07,0.26772404238181424,3.295043654956323e-07
0.2,0.3,0.4738654055562299,3.6814515530006395e-21,0.39812795848509297,7.398045420339269e-15,0.6126655077569272,9.394578552635749e-38,0.42345877480059546,8.599324451384037e-17,0.2693538466005524,2.7765196599817675e-07,0.2681987859232845,3.135100780841391e-07
0.2,0.35,0.4754789736628965,2.593381824010129e-21,0.3982406161045232,7.258913596680732e-15,0.6142814174215245,5.363450813359449e-38,0.42361816693325866,8.35151654680821e-17,0.2708066215324688,2.3812378217685635e-07,0.2684336484786841,3.058760645742029e-07
0.2,0.4,0.47723250054745664,1.7684803839707485e-21,0.398650560767008,6.773942036538969e-15,0.6160281188763366,2.915548954146191e-38,0.4243277101120516,7.330834100312352e-17,0.2723976473373741,2.0105179249993142e-07,0.2691239838017776,2.8445795773088927e-07
0.2,0.45,0.4791484531633944,1.161010059739206e-21,0.39917807340593436,6.196377081193653e-15,0.6179255905954665,1.4971358908948446e-38,0.42545352046083595,5.957371593493725e-17,0.27415115939717566,1.6663306246066077e-07,0.2694991616787365,2.734304252312954e-07
0.2,0.5,0.48125512260038894,7.286990681688669e-22,0.4001043070341769,5.2967961199137226e-15,0.6199989733646969,7.189546955394771e-39,0.4256508302721172,5.744196007407931e-17,0.2760981536890065,1.3506515807069664e-07,0.2702426923669418,2.5277822363929693e-07
0.2,0.55,0.4835888636906124,4.333287634967341e-22,0.4011500727816655,4.434463716292777e-15,0.6222806581907736,3.1869510162800726e-39,0.4265520300810155,4.8620077504211217e-17,0.27827912584701286,1.0654157627650165e-07,0.27106872605537735,2.315941896501975e-07
0.2,0.6,0.486197550053752,2.4123348475234464e-22,0.4034061713844779,3.0159524207790293e-15,0.6248136179570274,1.2814730777982566e-39,0.42898193280932256,3.093746197009053e-17,0.2807483394277849,8.124517951634903e-08,0.2725204576798647,1.9843366163470829e-07
0.2,0.65,0.4891461562052005,1.2367331312915907e-22,0.40601483362070034,1.924225413050264e-15,0.6276570314988345,4.562416524992678e-40,0.4322443698776126,1.6764386718348756e-17,0.28358077473956894,5.9338716507517335e-08,0.2734783757263323,1.7910870358110817e-07
0.2,0.7,0.4925263114890842,5.703902566417353e-23,0.40878666000561203,1.1885004246974963e-15,0.6308964605935116,1.388417595072307e-40,0.4358705408956997,8.418433303785667e-18,0.2868840706791626,4.095105580985971e-08,0.2749479729640082,1.5293812360759768e-07
0.2,0.75,0.49647392376698674,2.285014248458067e-23,0.4128137139385221,5.854608603530354e-16,0.6346639667042631,3.418716922462564e-41,0.44079115252057044,3.2621786062136767e-18,0.29082052963553906,2.6157027372838528e-08,0.2772548451748224,1.1912836091938207e-07
0.2,0.8,0.5012051585858914,7.514490655948058e-24,0.4173177739810997,2.62201007085592e-16,0.6391827472067105,6.203166567271673e-42,0.44682750907408336,9.981807558536002e-19,0.2956516774676187,1.4947737571436052e-08,0.2785056388352456,1.0393644730653244e-07
0.2,0.85,0.507101363000951,1.8338418480181695e-24,0.4244041206279534,7.22851192676227e-17,0.6448830785946762,6.912865308242841e-43,0.45598207763467025,1.5829347089699822e-19,0.30184169848487513,7.187154876298057e-09,0.2821012440423553,6.995327102463286e-08
0.2,0.9,0.5149605792948859,2.6801669561506735e-25,0.43750144573618993,6.158982228649849e-18,0.6527817509371661,3.0558763156566936e-44,0.4722306991585099,5.240172505307307e-21,0.3103563395258282,2.5511593403697e-09,0.2893673294421851,3.088894353093657e-08
0.2,0.95,0.5271342376080431,1.2327141862894497e-26,0.461703753669314,4.8668749793446207e-20,0.6663159229962583,1.1683172119755874e-46,0.5096008464972349,1.0001978239666595e-24,0.32398226281422443,4.534151486177019e-10,0.3017106615204107,7.300744425932086e-09
0.2,1.0,0.5723633414443074,4.144776432148187e-32,0.5659489494678668,2.789383378400528e-31,0.7043407329402188,3.483480560607567e-54,0.6665079234450167,1.077334170912697e-46,0.37546150362302066,2.9211582791398987e-13,0.3622877366747832,2.1775007605186835e-12
0.25,0.05,0.4787876779945638,1.2570093029626772e-21,0.4125015555285192,6.187031420820406e-16,0.6242016071962502,1.598242566982031e-39,0.44369661187998083,1.8502895969173614e-18,0.2683660768427218,3.0805391659310594e-07,0.2809745059881176,7.924235208394389e-08
0.25,0.1,0.4798297091740572,9.990172466781145e-22,0.41280403352041417,5.864649075576791e-16,0.6253161890991982,1.06849285687452e-39,0.4442140847812653,1.6715922948466906e-18,0.26927213435296743,2.8005324168415235e-07,0.2814173323105207,7.545786062277176e-08
0.25,0.15,0.480945234471788,7.805347900585375e-22,0.4134175475549953,5.260556581012911e-16,0.6265075547645705,6.9353697822852444e-40,0.4443643766710601,1.6229509122250088e-18,0.2702463006194744,2.5268175824911475e-07,0.28194567269155646,7.117031227691303e-08
0.25,0.2,0.4821431758353498,5.982120321797577e-22,0.41415325933119995,4.61626165110831e-16,0.6277848848998664,4.3543004763449065e-40,0.4444450379146656,1.5974218999642816e-18,0.2712974022831013,2.2603836572054155e-07,0.28251255462014496,6.683148009785678e-08
0.25,0.25,0.48343409804746096,4.485809087286075e-22,0.4140716071088981,4.683760402922941e-16,0.6291590528345339,2.6326228146183928e-40,0.44478698643456577,1.4935109791720366e-18,0.27243599869342067,2.0023065056354326e-07,0.28288090743139144,6.415014144008065e-08
